DEPTH,RHOB,spike,flat_line,cycle_skip,washed_out,impossible_value,flag_count,severity,well_name
915.0,0.91839236,False,False,False,False,True,1,YELLOW,F02-1
915.15002441,0.91852814,False,False,False,False,True,1,YELLOW,F02-1
915.3,0.91866457,False,False,False,False,True,1,YELLOW,F02-1
915.45001221,0.91880351,False,False,False,False,True,1,YELLOW,F02-1
915.6,0.91894227,False,False,False,False,True,1,YELLOW,F02-1
915.75,0.91908002,False,False,False,False,True,1,YELLOW,F02-1
915.9,0.91921651,False,False,False,False,True,1,YELLOW,F02-1
916.04998779,0.91935211,False,False,False,False,True,1,YELLOW,F02-1
916.2,0.91948795,False,False,False,False,True,1,YELLOW,F02-1
916.34997559,0.91962445,False,False,False,False,True,1,YELLOW,F02-1
916.5,0.91976202,False,False,False,False,True,1,YELLOW,F02-1
916.65002441,0.9199006,False,False,False,False,True,1,YELLOW,F02-1
916.8,0.92003971,False,False,False,False,True,1,YELLOW,F02-1
916.95001221,0.92017919,False,False,False,False,True,1,YELLOW,F02-1
917.09997559,0.92031842,False,False,False,False,True,1,YELLOW,F02-1
917.25,0.92045778,False,False,False,False,True,1,YELLOW,F02-1
917.4,0.92059726,False,False,False,False,True,1,YELLOW,F02-1
917.54998779,0.92073703,False,False,False,False,True,1,YELLOW,F02-1
917.7,0.92087722,False,False,False,False,True,1,YELLOW,F02-1
917.84997559,0.92101735,False,False,False,False,True,1,YELLOW,F02-1
918.0,0.92115736,False,False,False,False,True,1,YELLOW,F02-1
918.15002441,0.92129701,False,False,False,False,True,1,YELLOW,F02-1
918.3,0.92143613,False,False,False,False,True,1,YELLOW,F02-1
918.45001221,0.92157471,False,False,False,False,True,1,YELLOW,F02-1
918.6,0.92171299,False,False,False,False,True,1,YELLOW,F02-1
918.75,0.9218514,False,False,False,False,True,1,YELLOW,F02-1
918.9,0.92199016,False,False,False,False,True,1,YELLOW,F02-1
919.04998779,0.92212987,False,False,False,False,True,1,YELLOW,F02-1
919.2,0.92227137,False,False,False,False,True,1,YELLOW,F02-1
919.34997559,0.92241365,False,False,False,False,True,1,YELLOW,F02-1
919.5,0.9225558,False,False,False,False,True,1,YELLOW,F02-1
919.65002441,0.92269719,False,False,False,False,True,1,YELLOW,F02-1
919.8,0.92283767,False,False,False,False,True,1,YELLOW,F02-1
919.95001221,0.92297709,False,False,False,False,True,1,YELLOW,F02-1
920.09997559,0.92311519,False,False,False,False,True,1,YELLOW,F02-1
920.25,0.92325276,False,False,False,False,True,1,YELLOW,F02-1
920.4,0.92339057,False,False,False,False,True,1,YELLOW,F02-1
920.54998779,0.92352885,False,False,False,False,True,1,YELLOW,F02-1
920.7,0.92366785,False,False,False,False,True,1,YELLOW,F02-1
920.84997559,0.92380738,False,False,False,False,True,1,YELLOW,F02-1
921.0,0.92394775,False,False,False,False,True,1,YELLOW,F02-1
921.15002441,0.92408913,False,False,False,False,True,1,YELLOW,F02-1
921.3,0.92423123,False,False,False,False,True,1,YELLOW,F02-1
921.45001221,0.92437422,False,False,False,False,True,1,YELLOW,F02-1
921.6,0.92451841,False,False,False,False,True,1,YELLOW,F02-1
921.75,0.92466331,False,False,False,False,True,1,YELLOW,F02-1
921.9,0.92480808,False,False,False,False,True,1,YELLOW,F02-1
922.04998779,0.92495239,False,False,False,False,True,1,YELLOW,F02-1
922.2,0.92509693,False,False,False,False,True,1,YELLOW,F02-1
922.34997559,0.92524189,False,False,False,False,True,1,YELLOW,F02-1
922.5,0.9253878,False,False,False,False,True,1,YELLOW,F02-1
922.65002441,0.92553443,False,False,False,False,True,1,YELLOW,F02-1
922.8,0.92568094,False,False,False,False,True,1,YELLOW,F02-1
922.95001221,0.92582703,False,False,False,False,True,1,YELLOW,F02-1
923.09997559,0.92597234,False,False,False,False,True,1,YELLOW,F02-1
923.25,0.92611796,False,False,False,False,True,1,YELLOW,F02-1
923.4,0.92626417,False,False,False,False,True,1,YELLOW,F02-1
923.54998779,0.92641097,False,False,False,False,True,1,YELLOW,F02-1
923.7,0.92655838,False,False,False,False,True,1,YELLOW,F02-1
923.84997559,0.92670625,False,False,False,False,True,1,YELLOW,F02-1
924.0,0.92685503,False,False,False,False,True,1,YELLOW,F02-1
924.15002441,0.9270035,False,False,False,False,True,1,YELLOW,F02-1
924.3,0.92715079,False,False,False,False,True,1,YELLOW,F02-1
924.45001221,0.92729664,False,False,False,False,True,1,YELLOW,F02-1
924.6,0.92743975,False,False,False,False,True,1,YELLOW,F02-1
924.75,0.92758089,False,False,False,False,True,1,YELLOW,F02-1
924.9,0.92772156,False,False,False,False,True,1,YELLOW,F02-1
925.04998779,0.92786223,False,False,False,False,True,1,YELLOW,F02-1
925.2,0.92800337,False,False,False,False,True,1,YELLOW,F02-1
925.34997559,0.92814445,False,False,False,False,True,1,YELLOW,F02-1
925.5,0.92828566,False,False,False,False,True,1,YELLOW,F02-1
925.65002441,0.92842746,False,False,False,False,True,1,YELLOW,F02-1
925.8,0.92857003,False,False,False,False,True,1,YELLOW,F02-1
925.95001221,0.92871374,False,False,False,False,True,1,YELLOW,F02-1
926.09997559,0.9288584,False,False,False,False,True,1,YELLOW,F02-1
926.25,0.92900383,False,False,False,False,True,1,YELLOW,F02-1
926.4,0.92915016,False,False,False,False,True,1,YELLOW,F02-1
926.54998779,0.92929661,False,False,False,False,True,1,YELLOW,F02-1
926.7,0.92944306,False,False,False,False,True,1,YELLOW,F02-1
926.84997559,0.92958874,False,False,False,False,True,1,YELLOW,F02-1
927.0,0.92973423,False,False,False,False,True,1,YELLOW,F02-1
927.15002441,0.92987978,False,False,False,False,True,1,YELLOW,F02-1
927.3,0.9300254,False,False,False,False,True,1,YELLOW,F02-1
927.45001221,0.93017089,False,False,False,False,True,1,YELLOW,F02-1
927.6,0.93031573,False,False,False,False,True,1,YELLOW,F02-1
927.75,0.93045956,False,False,False,False,True,1,YELLOW,F02-1
927.9,0.93060231,False,False,False,False,True,1,YELLOW,F02-1
928.04998779,0.9307434,False,False,False,False,True,1,YELLOW,F02-1
928.2,0.93088281,False,False,False,False,True,1,YELLOW,F02-1
928.34997559,0.93101972,False,False,False,False,True,1,YELLOW,F02-1
928.5,0.93115586,False,False,False,False,True,1,YELLOW,F02-1
928.65002441,0.93129277,False,False,False,False,True,1,YELLOW,F02-1
928.8,0.93143028,False,False,False,False,True,1,YELLOW,F02-1
928.95001221,0.93156868,False,False,False,False,True,1,YELLOW,F02-1
929.09997559,0.9317075,False,False,False,False,True,1,YELLOW,F02-1
929.25,0.93184626,False,False,False,False,True,1,YELLOW,F02-1
929.4,0.93198532,False,False,False,False,True,1,YELLOW,F02-1
929.54998779,0.93212509,False,False,False,False,True,1,YELLOW,F02-1
929.7,0.93226504,False,False,False,False,True,1,YELLOW,F02-1
929.84997559,0.93240464,False,False,False,False,True,1,YELLOW,F02-1
930.0,0.93254304,False,False,False,False,True,1,YELLOW,F02-1
930.15002441,0.93267989,False,False,False,False,True,1,YELLOW,F02-1
930.3,0.93281579,False,False,False,False,True,1,YELLOW,F02-1
930.45001221,0.93295145,False,False,False,False,True,1,YELLOW,F02-1
930.6,0.93308818,False,False,False,False,True,1,YELLOW,F02-1
930.75,0.93322659,False,False,False,False,True,1,YELLOW,F02-1
930.9,0.93336666,False,False,False,False,True,1,YELLOW,F02-1
931.04998779,0.9335075,False,False,False,False,True,1,YELLOW,F02-1
931.2,0.93364745,False,False,False,False,True,1,YELLOW,F02-1
931.34997559,0.93378532,False,False,False,False,True,1,YELLOW,F02-1
931.5,0.93392187,False,False,False,False,True,1,YELLOW,F02-1
931.65002441,0.93405801,False,False,False,False,True,1,YELLOW,F02-1
931.8,0.93419558,False,False,False,False,True,1,YELLOW,F02-1
931.95001221,0.9343347,False,False,False,False,True,1,YELLOW,F02-1
932.09997559,0.93447441,False,False,False,False,True,1,YELLOW,F02-1
932.25,0.93461359,False,False,False,False,True,1,YELLOW,F02-1
932.4,0.93475193,False,False,False,False,True,1,YELLOW,F02-1
932.54998779,0.93488848,False,False,False,False,True,1,YELLOW,F02-1
932.7,0.93502289,False,False,False,False,True,1,YELLOW,F02-1
932.84997559,0.93515658,False,False,False,False,True,1,YELLOW,F02-1
933.0,0.93528998,False,False,False,False,True,1,YELLOW,F02-1
933.15002441,0.93542337,False,False,False,False,True,1,YELLOW,F02-1
933.3,0.93555653,False,False,False,False,True,1,YELLOW,F02-1
933.45001221,0.93568897,False,False,False,False,True,1,YELLOW,F02-1
933.6,0.93582147,False,False,False,False,True,1,YELLOW,F02-1
933.75,0.93595445,False,False,False,False,True,1,YELLOW,F02-1
933.9,0.93608803,False,False,False,False,True,1,YELLOW,F02-1
934.04998779,0.93622172,False,False,False,False,True,1,YELLOW,F02-1
934.2,0.93635547,False,False,False,False,True,1,YELLOW,F02-1
934.34997559,0.93648934,False,False,False,False,True,1,YELLOW,F02-1
934.5,0.93662381,False,False,False,False,True,1,YELLOW,F02-1
934.65002441,0.93675846,False,False,False,False,True,1,YELLOW,F02-1
934.8,0.93689376,False,False,False,False,True,1,YELLOW,F02-1
934.95001221,0.93702912,False,False,False,False,True,1,YELLOW,F02-1
935.09997559,0.93716401,False,False,False,False,True,1,YELLOW,F02-1
935.25,0.93729842,False,False,False,False,True,1,YELLOW,F02-1
935.4,0.93743223,False,False,False,False,True,1,YELLOW,F02-1
935.54998779,0.93756521,False,False,False,False,True,1,YELLOW,F02-1
935.7,0.93769813,False,False,False,False,True,1,YELLOW,F02-1
935.84997559,0.93783122,False,False,False,False,True,1,YELLOW,F02-1
936.0,0.93796426,False,False,False,False,True,1,YELLOW,F02-1
936.15002441,0.93809772,False,False,False,False,True,1,YELLOW,F02-1
936.3,0.93823087,False,False,False,False,True,1,YELLOW,F02-1
936.45001221,0.93836325,False,False,False,False,True,1,YELLOW,F02-1
936.6,0.93849468,False,False,False,False,True,1,YELLOW,F02-1
936.75,0.93862492,False,False,False,False,True,1,YELLOW,F02-1
936.9,0.93875432,False,False,False,False,True,1,YELLOW,F02-1
937.04998779,0.9388836,False,False,False,False,True,1,YELLOW,F02-1
937.2,0.93901318,False,False,False,False,True,1,YELLOW,F02-1
937.34997559,0.93914288,False,False,False,False,True,1,YELLOW,F02-1
937.5,0.93927258,False,False,False,False,True,1,YELLOW,F02-1
937.65002441,0.93940181,False,False,False,False,True,1,YELLOW,F02-1
937.8,0.93953103,False,False,False,False,True,1,YELLOW,F02-1
937.95001221,0.93966115,False,False,False,False,True,1,YELLOW,F02-1
938.09997559,0.93979174,False,False,False,False,True,1,YELLOW,F02-1
938.25,0.93992257,False,False,False,False,True,1,YELLOW,F02-1
938.4,0.94005305,False,False,False,False,True,1,YELLOW,F02-1
938.54998779,0.94018257,False,False,False,False,True,1,YELLOW,F02-1
938.7,0.94031149,False,False,False,False,True,1,YELLOW,F02-1
938.84997559,0.94044018,False,False,False,False,True,1,YELLOW,F02-1
939.0,0.94056898,False,False,False,False,True,1,YELLOW,F02-1
939.15002441,0.94069833,False,False,False,False,True,1,YELLOW,F02-1
939.3,0.94082862,False,False,False,False,True,1,YELLOW,F02-1
939.45001221,0.94095922,False,False,False,False,True,1,YELLOW,F02-1
939.6,0.94108897,False,False,False,False,True,1,YELLOW,F02-1
939.75,0.94121838,False,False,False,False,True,1,YELLOW,F02-1
939.9,0.9413482,False,False,False,False,True,1,YELLOW,F02-1
940.04998779,0.94147956,False,False,False,False,True,1,YELLOW,F02-1
940.2,0.94161254,False,False,False,False,True,1,YELLOW,F02-1
940.34997559,0.94174498,False,False,False,False,True,1,YELLOW,F02-1
940.5,0.94187587,False,False,False,False,True,1,YELLOW,F02-1
940.65002441,0.9420045,False,False,False,False,True,1,YELLOW,F02-1
940.8,0.94213134,False,False,False,False,True,1,YELLOW,F02-1
940.95001221,0.94225895,False,False,False,False,True,1,YELLOW,F02-1
941.09997559,0.94238871,False,False,False,False,True,1,YELLOW,F02-1
941.25,0.94251984,False,False,False,False,True,1,YELLOW,F02-1
941.4,0.94265169,False,False,False,False,True,1,YELLOW,F02-1
941.54998779,0.9427827,False,False,False,False,True,1,YELLOW,F02-1
941.7,0.94291186,False,False,False,False,True,1,YELLOW,F02-1
941.84997559,0.94303954,False,False,False,False,True,1,YELLOW,F02-1
942.0,0.94316673,False,False,False,False,True,1,YELLOW,F02-1
942.15002441,0.94329375,False,False,False,False,True,1,YELLOW,F02-1
942.3,0.94342011,False,False,False,False,True,1,YELLOW,F02-1
942.45001221,0.94354683,False,False,False,False,True,1,YELLOW,F02-1
942.6,0.94367504,False,False,False,False,True,1,YELLOW,F02-1
942.75,0.94380456,False,False,False,False,True,1,YELLOW,F02-1
942.9,0.94393492,False,False,False,False,True,1,YELLOW,F02-1
943.04998779,0.94406587,False,False,False,False,True,1,YELLOW,F02-1
943.2,0.94419622,False,False,False,False,True,1,YELLOW,F02-1
943.34997559,0.94432545,False,False,False,False,True,1,YELLOW,F02-1
943.5,0.94445479,False,False,False,False,True,1,YELLOW,F02-1
943.65002441,0.94458431,False,False,False,False,True,1,YELLOW,F02-1
943.8,0.94471455,False,False,False,False,True,1,YELLOW,F02-1
943.95001221,0.9448455,False,False,False,False,True,1,YELLOW,F02-1
944.09997559,0.94497645,False,False,False,False,True,1,YELLOW,F02-1
944.25,0.94510716,False,False,False,False,True,1,YELLOW,F02-1
944.4,0.94523811,False,False,False,False,True,1,YELLOW,F02-1
944.54998779,0.94536901,False,False,False,False,True,1,YELLOW,F02-1
944.7,0.94549948,False,False,False,False,True,1,YELLOW,F02-1
944.84997559,0.94562995,False,False,False,False,True,1,YELLOW,F02-1
945.0,0.94576037,False,False,False,False,True,1,YELLOW,F02-1
945.15002441,0.94589114,False,False,False,False,True,1,YELLOW,F02-1
945.3,0.94602209,False,False,False,False,True,1,YELLOW,F02-1
945.45001221,0.94615316,False,False,False,False,True,1,YELLOW,F02-1
945.6,0.94628423,False,False,False,False,True,1,YELLOW,F02-1
945.75,0.94641525,False,False,False,False,True,1,YELLOW,F02-1
945.9,0.94654608,False,False,False,False,True,1,YELLOW,F02-1
946.04998779,0.94667661,False,False,False,False,True,1,YELLOW,F02-1
946.2,0.94680715,False,False,False,False,True,1,YELLOW,F02-1
946.34997559,0.94693732,False,False,False,False,True,1,YELLOW,F02-1
946.5,0.9470672,False,False,False,False,True,1,YELLOW,F02-1
946.65002441,0.94719642,False,False,False,False,True,1,YELLOW,F02-1
946.8,0.94732511,False,False,False,False,True,1,YELLOW,F02-1
946.95001221,0.94745338,False,False,False,False,True,1,YELLOW,F02-1
947.09997559,0.94758141,False,False,False,False,True,1,YELLOW,F02-1
947.25,0.94770944,False,False,False,False,True,1,YELLOW,F02-1
947.4,0.94783765,False,False,False,False,True,1,YELLOW,F02-1
947.54998779,0.94796586,False,False,False,False,True,1,YELLOW,F02-1
947.7,0.94809383,False,False,False,False,True,1,YELLOW,F02-1
947.84997559,0.94822162,False,False,False,False,True,1,YELLOW,F02-1
948.0,0.94834971,False,False,False,False,True,1,YELLOW,F02-1
948.15002441,0.94847792,False,False,False,False,True,1,YELLOW,F02-1
948.3,0.94860607,False,False,False,False,True,1,YELLOW,F02-1
948.45001221,0.94873393,False,False,False,False,True,1,YELLOW,F02-1
948.6,0.94886154,False,False,False,False,True,1,YELLOW,F02-1
948.75,0.94898963,False,False,False,False,True,1,YELLOW,F02-1
948.9,0.94911849,False,False,False,False,True,1,YELLOW,F02-1
949.04998779,0.94924784,False,False,False,False,True,1,YELLOW,F02-1
949.2,0.9493773,False,False,False,False,True,1,YELLOW,F02-1
949.34997559,0.9495064,False,False,False,False,True,1,YELLOW,F02-1
949.5,0.94963485,False,False,False,False,True,1,YELLOW,F02-1
949.65002441,0.9497633,False,False,False,False,True,1,YELLOW,F02-1
949.8,0.94989228,False,False,False,False,True,1,YELLOW,F02-1
949.95001221,0.95002109,False,False,False,False,True,1,YELLOW,F02-1
950.09997559,0.9501493,False,False,False,False,True,1,YELLOW,F02-1
950.25,0.95027679,False,False,False,False,True,1,YELLOW,F02-1
950.4,0.95040369,False,False,False,False,True,1,YELLOW,F02-1
950.54998779,0.95053118,False,False,False,False,True,1,YELLOW,F02-1
950.7,0.95066,False,False,False,False,True,1,YELLOW,F02-1
950.84997559,0.95078927,False,False,False,False,True,1,YELLOW,F02-1
951.0,0.95091832,False,False,False,False,True,1,YELLOW,F02-1
951.15002441,0.95104754,False,False,False,False,True,1,YELLOW,F02-1
951.3,0.95117688,False,False,False,False,True,1,YELLOW,F02-1
951.45001221,0.95130599,False,False,False,False,True,1,YELLOW,F02-1
951.6,0.95143521,False,False,False,False,True,1,YELLOW,F02-1
951.75,0.95156497,False,False,False,False,True,1,YELLOW,F02-1
951.9,0.95169479,False,False,False,False,True,1,YELLOW,F02-1
952.04998779,0.95182502,False,False,False,False,True,1,YELLOW,F02-1
952.2,0.95195651,False,False,False,False,True,1,YELLOW,F02-1
952.34997559,0.95208752,False,False,False,False,True,1,YELLOW,F02-1
952.5,0.95221776,False,False,False,False,True,1,YELLOW,F02-1
952.65002441,0.9523471,False,False,False,False,True,1,YELLOW,F02-1
952.8,0.95247412,False,False,False,False,True,1,YELLOW,F02-1
952.95001221,0.95260125,False,False,False,False,True,1,YELLOW,F02-1
953.09997559,0.95272881,False,False,False,False,True,1,YELLOW,F02-1
953.25,0.95285714,False,False,False,False,True,1,YELLOW,F02-1
953.4,0.95298541,False,False,False,False,True,1,YELLOW,F02-1
953.54998779,0.95311308,False,False,False,False,True,1,YELLOW,F02-1
953.7,0.95324075,False,False,False,False,True,1,YELLOW,F02-1
953.84997559,0.95336801,False,False,False,False,True,1,YELLOW,F02-1
954.0,0.95349544,False,False,False,False,True,1,YELLOW,F02-1
954.15002441,0.95362335,False,False,False,False,True,1,YELLOW,F02-1
954.3,0.95375174,False,False,False,False,True,1,YELLOW,F02-1
954.45001221,0.95388037,False,False,False,False,True,1,YELLOW,F02-1
954.6,0.95400864,False,False,False,False,True,1,YELLOW,F02-1
954.75,0.95413631,False,False,False,False,True,1,YELLOW,F02-1
954.9,0.95426422,False,False,False,False,True,1,YELLOW,F02-1
955.04998779,0.95439273,False,False,False,False,True,1,YELLOW,F02-1
955.2,0.95452201,False,False,False,False,True,1,YELLOW,F02-1
955.34997559,0.95465183,False,False,False,False,True,1,YELLOW,F02-1
955.5,0.95478159,False,False,False,False,True,1,YELLOW,F02-1
955.65002441,0.95491034,False,False,False,False,True,1,YELLOW,F02-1
955.8,0.95503807,False,False,False,False,True,1,YELLOW,F02-1
955.95001221,0.9551658,False,False,False,False,True,1,YELLOW,F02-1
956.09997559,0.95529407,False,False,False,False,True,1,YELLOW,F02-1
956.25,0.95542371,False,False,False,False,True,1,YELLOW,F02-1
956.4,0.9555546,False,False,False,False,True,1,YELLOW,F02-1
956.54998779,0.95568591,False,False,False,False,True,1,YELLOW,F02-1
956.7,0.95581681,False,False,False,False,True,1,YELLOW,F02-1
956.84997559,0.95594651,False,False,False,False,True,1,YELLOW,F02-1
957.0,0.95607579,False,False,False,False,True,1,YELLOW,F02-1
957.15002441,0.95620549,False,False,False,False,True,1,YELLOW,F02-1
957.3,0.95633626,False,False,False,False,True,1,YELLOW,F02-1
957.45001221,0.95646733,False,False,False,False,True,1,YELLOW,F02-1
957.6,0.95659733,False,False,False,False,True,1,YELLOW,F02-1
957.75,0.95672584,False,False,False,False,True,1,YELLOW,F02-1
957.9,0.95685345,False,False,False,False,True,1,YELLOW,F02-1
958.04998779,0.9569813,False,False,False,False,True,1,YELLOW,F02-1
958.2,0.95711064,False,False,False,False,True,1,YELLOW,F02-1
958.34997559,0.95724154,False,False,False,False,True,1,YELLOW,F02-1
958.5,0.95737386,False,False,False,False,True,1,YELLOW,F02-1
958.65002441,0.95750666,False,False,False,False,True,1,YELLOW,F02-1
958.8,0.9576388,False,False,False,False,True,1,YELLOW,F02-1
958.95001221,0.95777005,False,False,False,False,True,1,YELLOW,F02-1
959.09997559,0.95789987,False,False,False,False,True,1,YELLOW,F02-1
959.25,0.95802861,False,False,False,False,True,1,YELLOW,F02-1
959.4,0.95815694,False,False,False,False,True,1,YELLOW,F02-1
959.54998779,0.95828611,False,False,False,False,True,1,YELLOW,F02-1
959.7,0.95841658,False,False,False,False,True,1,YELLOW,F02-1
959.84997559,0.95854759,False,False,False,False,True,1,YELLOW,F02-1
960.0,0.95867902,False,False,False,False,True,1,YELLOW,F02-1
960.15002441,0.95880973,False,False,False,False,True,1,YELLOW,F02-1
960.3,0.95893943,False,False,False,False,True,1,YELLOW,F02-1
960.45001221,0.95906955,False,False,False,False,True,1,YELLOW,F02-1
960.6,0.95919931,False,False,False,False,True,1,YELLOW,F02-1
960.75,0.95932823,False,False,False,False,True,1,YELLOW,F02-1
960.9,0.95945597,False,False,False,False,True,1,YELLOW,F02-1
961.04998779,0.95958263,False,False,False,False,True,1,YELLOW,F02-1
961.2,0.95970905,False,False,False,False,True,1,YELLOW,F02-1
961.34997559,0.95983672,False,False,False,False,True,1,YELLOW,F02-1
961.5,0.95996523,False,False,False,False,True,1,YELLOW,F02-1
961.65002441,0.96009427,False,False,False,False,True,1,YELLOW,F02-1
961.8,0.96022272,False,False,False,False,True,1,YELLOW,F02-1
961.95001221,0.96035123,False,False,False,False,True,1,YELLOW,F02-1
962.09997559,0.96047992,False,False,False,False,True,1,YELLOW,F02-1
962.25,0.9606095,False,False,False,False,True,1,YELLOW,F02-1
962.4,0.9607392,False,False,False,False,True,1,YELLOW,F02-1
962.54998779,0.96086895,False,False,False,False,True,1,YELLOW,F02-1
962.7,0.96099895,False,False,False,False,True,1,YELLOW,F02-1
962.84997559,0.96112919,False,False,False,False,True,1,YELLOW,F02-1
963.0,0.96125996,False,False,False,False,True,1,YELLOW,F02-1
963.15002441,0.96139169,False,False,False,False,True,1,YELLOW,F02-1
963.3,0.96152335,False,False,False,False,True,1,YELLOW,F02-1
963.45001221,0.96165466,False,False,False,False,True,1,YELLOW,F02-1
963.6,0.96178502,False,False,False,False,True,1,YELLOW,F02-1
963.75,0.96191454,False,False,False,False,True,1,YELLOW,F02-1
963.9,0.96204323,False,False,False,False,True,1,YELLOW,F02-1
964.04998779,0.96217144,False,False,False,False,True,1,YELLOW,F02-1
964.2,0.96229982,False,False,False,False,True,1,YELLOW,F02-1
964.34997559,0.96242917,False,False,False,False,True,1,YELLOW,F02-1
964.5,0.96255982,False,False,False,False,True,1,YELLOW,F02-1
964.65002441,0.96269155,False,False,False,False,True,1,YELLOW,F02-1
964.8,0.96282339,False,False,False,False,True,1,YELLOW,F02-1
964.95001221,0.96295512,False,False,False,False,True,1,YELLOW,F02-1
965.09997559,0.96308613,False,False,False,False,True,1,YELLOW,F02-1
965.25,0.96321601,False,False,False,False,True,1,YELLOW,F02-1
965.4,0.96334493,False,False,False,False,True,1,YELLOW,F02-1
965.54998779,0.9634738,False,False,False,False,True,1,YELLOW,F02-1
965.7,0.96360332,False,False,False,False,True,1,YELLOW,F02-1
965.84997559,0.96373332,False,False,False,False,True,1,YELLOW,F02-1
966.0,0.96386456,False,False,False,False,True,1,YELLOW,F02-1
966.15002441,0.96399629,False,False,False,False,True,1,YELLOW,F02-1
966.3,0.96412766,False,False,False,False,True,1,YELLOW,F02-1
966.45001221,0.96425861,False,False,False,False,True,1,YELLOW,F02-1
966.6,0.9643892,False,False,False,False,True,1,YELLOW,F02-1
966.75,0.9645195,False,False,False,False,True,1,YELLOW,F02-1
966.9,0.9646492,False,False,False,False,True,1,YELLOW,F02-1
967.04998779,0.96477807,False,False,False,False,True,1,YELLOW,F02-1
967.2,0.96490711,False,False,False,False,True,1,YELLOW,F02-1
967.34997559,0.96503675,False,False,False,False,True,1,YELLOW,F02-1
967.5,0.96516693,False,False,False,False,True,1,YELLOW,F02-1
967.65002441,0.96529782,False,False,False,False,True,1,YELLOW,F02-1
967.8,0.96542907,False,False,False,False,True,1,YELLOW,F02-1
967.95001221,0.96556008,False,False,False,False,True,1,YELLOW,F02-1
968.09997559,0.96569067,False,False,False,False,True,1,YELLOW,F02-1
968.25,0.96582109,False,False,False,False,True,1,YELLOW,F02-1
968.4,0.96595162,False,False,False,False,True,1,YELLOW,F02-1
968.54998779,0.96608233,False,False,False,False,True,1,YELLOW,F02-1
968.7,0.96621352,False,False,False,False,True,1,YELLOW,F02-1
968.84997559,0.96634489,False,False,False,False,True,1,YELLOW,F02-1
969.0,0.9664765,False,False,False,False,True,1,YELLOW,F02-1
969.15002441,0.96660829,False,False,False,False,True,1,YELLOW,F02-1
969.3,0.96674019,False,False,False,False,True,1,YELLOW,F02-1
969.45001221,0.96687245,False,False,False,False,True,1,YELLOW,F02-1
969.6,0.96700519,False,False,False,False,True,1,YELLOW,F02-1
969.75,0.96713841,False,False,False,False,True,1,YELLOW,F02-1
969.9,0.96727204,False,False,False,False,True,1,YELLOW,F02-1
970.04998779,0.96740651,False,False,False,False,True,1,YELLOW,F02-1
970.2,0.96754235,False,False,False,False,True,1,YELLOW,F02-1
970.34997559,0.9676795,False,False,False,False,True,1,YELLOW,F02-1
970.5,0.96781778,False,False,False,False,True,1,YELLOW,F02-1
970.65002441,0.96795523,False,False,False,False,True,1,YELLOW,F02-1
970.8,0.96809191,False,False,False,False,True,1,YELLOW,F02-1
970.95001221,0.96822804,False,False,False,False,True,1,YELLOW,F02-1
971.09997559,0.96836263,False,False,False,False,True,1,YELLOW,F02-1
971.25,0.9684974,False,False,False,False,True,1,YELLOW,F02-1
971.4,0.96863228,False,False,False,False,True,1,YELLOW,F02-1
971.54998779,0.968768,False,False,False,False,True,1,YELLOW,F02-1
971.7,0.96890479,False,False,False,False,True,1,YELLOW,F02-1
971.84997559,0.96904087,False,False,False,False,True,1,YELLOW,F02-1
972.0,0.96917582,False,False,False,False,True,1,YELLOW,F02-1
972.15002441,0.96931034,False,False,False,False,True,1,YELLOW,F02-1
972.3,0.96944505,False,False,False,False,True,1,YELLOW,F02-1
972.45001221,0.96958065,False,False,False,False,True,1,YELLOW,F02-1
972.6,0.96971685,False,False,False,False,True,1,YELLOW,F02-1
972.75,0.96985251,False,False,False,False,True,1,YELLOW,F02-1
972.9,0.9699868,False,False,False,False,True,1,YELLOW,F02-1
973.04998779,0.97012055,False,False,False,False,True,1,YELLOW,F02-1
973.2,0.97025448,False,False,False,False,True,1,YELLOW,F02-1
973.34997559,0.97038925,False,False,False,False,True,1,YELLOW,F02-1
973.5,0.97052515,False,False,False,False,True,1,YELLOW,F02-1
973.65002441,0.97066116,False,False,False,False,True,1,YELLOW,F02-1
973.8,0.97079688,False,False,False,False,True,1,YELLOW,F02-1
973.95001221,0.97093219,False,False,False,False,True,1,YELLOW,F02-1
974.09997559,0.97106683,False,False,False,False,True,1,YELLOW,F02-1
974.25,0.97120094,False,False,False,False,True,1,YELLOW,F02-1
974.4,0.97133422,False,False,False,False,True,1,YELLOW,F02-1
974.54998779,0.97146636,False,False,False,False,True,1,YELLOW,F02-1
974.7,0.97159761,False,False,False,False,True,1,YELLOW,F02-1
974.84997559,0.97172797,False,False,False,False,True,1,YELLOW,F02-1
975.0,0.9718582,False,False,False,False,True,1,YELLOW,F02-1
975.15002441,0.97198886,False,False,False,False,True,1,YELLOW,F02-1
975.3,0.97211963,False,False,False,False,True,1,YELLOW,F02-1
975.45001221,0.97225028,False,False,False,False,True,1,YELLOW,F02-1
975.6,0.97238058,False,False,False,False,True,1,YELLOW,F02-1
975.75,0.97251087,False,False,False,False,True,1,YELLOW,F02-1
975.9,0.97264141,False,False,False,False,True,1,YELLOW,F02-1
976.04998779,0.9727723,False,False,False,False,True,1,YELLOW,F02-1
976.2,0.97290361,False,False,False,False,True,1,YELLOW,F02-1
976.34997559,0.97303486,False,False,False,False,True,1,YELLOW,F02-1
976.5,0.97316599,False,False,False,False,True,1,YELLOW,F02-1
